route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
26898,2,10843793,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215287,136023,1,0
26898,2,10843794,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215288,136023,1,0
26898,2,10843795,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215292,136023,1,0
26898,2,10843796,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215289,136023,1,0
26898,2,10843843,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215290,136023,1,0
26898,2,10843797,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215291,136023,1,0
26898,2,10843798,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215293,136023,1,0
26898,2,10843799,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215287,136023,1,0
26898,2,10843800,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215288,136023,1,0
26898,2,10843801,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215292,136023,1,0
26898,2,10843802,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215289,136023,1,0
26898,2,10843803,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215290,136023,1,0
26898,2,10843804,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215291,136023,1,0
26898,2,10843805,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215293,136023,1,0
26898,2,10843806,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215287,136023,1,0
26898,2,10843807,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215288,136023,1,0
26898,2,10843808,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215292,136023,1,0
26898,2,10843809,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215289,136023,1,0
26898,2,10843810,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215290,136023,1,0
26898,2,10843811,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215291,136023,1,0
26898,2,10843812,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215293,136023,1,0
26898,2,10843813,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215287,136023,1,0
26898,2,10843814,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215288,136023,1,0
26898,2,10843815,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215292,136023,1,0
26898,2,10843816,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215289,136023,1,0
26898,2,10843817,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215290,136023,1,0
26898,2,10843818,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215291,136023,1,0
26898,2,10843819,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215293,136023,1,0
26898,2,10843820,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215287,136023,1,0
26898,2,10843821,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215288,136023,1,0
26898,2,10843822,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215292,136023,1,0
26898,2,10843823,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215289,136023,1,0
26898,2,10843824,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215290,136023,1,0
26898,2,10843825,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215291,136023,1,0
26898,2,10843826,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215293,136023,1,0
26898,2,10843827,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215287,136023,1,0
26898,2,10843828,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215288,136023,1,0
26898,2,10843829,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215292,136023,1,0
26898,2,10843844,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215289,136023,1,0
26898,2,10843845,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215290,136023,1,0
26898,2,10843846,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215291,136023,1,0
26898,2,10843847,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215293,136023,1,0
26898,2,10843848,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215287,136023,1,0
26898,2,10843849,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215288,136023,1,0
26898,2,10843850,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215292,136023,1,0
26898,2,10843851,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215289,136023,1,0
26898,2,10843852,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215290,136023,1,0
26898,2,10843853,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215291,136023,1,0
26898,2,10843854,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215293,136023,1,0
26898,2,10843855,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215287,136023,1,0
26898,2,10843856,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215288,136023,1,0
26898,2,10843857,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215292,136023,1,0
26898,2,10843858,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215289,136023,1,0
26898,2,10843860,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215290,136023,1,0
26898,2,10844171,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215291,136023,1,0
26898,2,10844133,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215293,136023,1,0
26898,2,10844134,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215287,136023,1,0
26898,2,10844135,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215288,136023,1,0
26898,2,10844136,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215292,136023,1,0
26898,2,10844137,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215290,136023,1,0
26898,2,10844138,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215291,136023,1,0
26898,2,10844139,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215293,136023,1,0
26898,2,10844140,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215287,136023,1,0
26898,2,10844141,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215288,136023,1,0
26898,2,10844142,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215292,136023,1,0
26898,2,10844143,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215290,136023,1,0
26898,2,10844144,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215291,136023,1,0
26898,2,10844145,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215293,136023,1,0
26898,2,10844146,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215287,136023,1,0
26898,2,10844147,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215288,136023,1,0
26898,2,10844148,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215292,136023,1,0
26898,2,10844149,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215290,136023,1,0
26898,2,10844150,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215291,136023,1,0
26898,2,10844151,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215293,136023,1,0
26898,2,10843875,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215287,136023,1,0
26898,2,10843876,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215288,136023,1,0
26898,2,10843877,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215292,136023,1,0
26898,2,10843878,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215291,136023,1,0
26898,2,10843832,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215293,136023,1,0
26898,2,10843833,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215287,136023,1,0
26898,2,10843834,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215288,136023,1,0
26898,2,10843835,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215292,136023,1,0
26898,2,10843836,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215291,136023,1,0
26898,2,10843837,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215293,136023,1,0
26898,2,10843838,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215287,136023,1,0
26898,2,10843839,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215288,136023,1,0
26898,2,10843840,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215292,136023,1,0
26898,2,10843841,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215291,136023,1,0
26898,2,10843842,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215293,136023,1,0
26898,2,10843859,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1215287,136023,1,0
26898,2,10843930,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215289,136034,1,0
26898,2,10843879,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215290,136034,1,0
26898,2,10843914,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215291,136034,1,0
26898,2,10843929,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215293,136034,1,0
26898,2,10843880,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215287,136034,1,0
26898,2,10843881,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215288,136034,1,0
26898,2,10843882,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215292,136034,1,0
26898,2,10843883,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215289,136034,1,0
26898,2,10843884,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215290,136034,1,0
26898,2,10843885,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215291,136034,1,0
26898,2,10843886,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215293,136034,1,0
26898,2,10843887,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215287,136034,1,0
26898,2,10843888,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215288,136034,1,0
26898,2,10843889,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215292,136034,1,0
26898,2,10843890,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215289,136034,1,0
26898,2,10843891,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215290,136034,1,0
26898,2,10843892,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215291,136034,1,0
26898,2,10843893,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215293,136034,1,0
26898,2,10843894,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215287,136034,1,0
26898,2,10843895,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215288,136034,1,0
26898,2,10843896,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215292,136034,1,0
26898,2,10843897,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215289,136034,1,0
26898,2,10843898,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215290,136034,1,0
26898,2,10843899,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215291,136034,1,0
26898,2,10843900,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215293,136034,1,0
26898,2,10843901,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215287,136034,1,0
26898,2,10843902,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215288,136034,1,0
26898,2,10843903,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215292,136034,1,0
26898,2,10843904,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215289,136034,1,0
26898,2,10843905,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215290,136034,1,0
26898,2,10843906,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215291,136034,1,0
26898,2,10843907,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215293,136034,1,0
26898,2,10843908,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215287,136034,1,0
26898,2,10843909,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215288,136034,1,0
26898,2,10843910,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215292,136034,1,0
26898,2,10843911,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215289,136034,1,0
26898,2,10843912,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215290,136034,1,0
26898,2,10843913,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215291,136034,1,0
26898,2,10843931,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215293,136034,1,0
26898,2,10843932,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215287,136034,1,0
26898,2,10843933,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215288,136034,1,0
26898,2,10843934,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215292,136034,1,0
26898,2,10843935,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215289,136034,1,0
26898,2,10843936,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215290,136034,1,0
26898,2,10843937,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215291,136034,1,0
26898,2,10843938,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215293,136034,1,0
26898,2,10843939,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215287,136034,1,0
26898,2,10843940,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215288,136034,1,0
26898,2,10843941,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215292,136034,1,0
26898,2,10843942,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215289,136034,1,0
26898,2,10843943,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215290,136034,1,0
26898,2,10843944,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215291,136034,1,0
26898,2,10843945,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215293,136034,1,0
26898,2,10844152,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215287,136034,1,0
26898,2,10844153,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215288,136034,1,0
26898,2,10844154,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215292,136034,1,0
26898,2,10844155,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215290,136034,1,0
26898,2,10844156,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215291,136034,1,0
26898,2,10844157,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215293,136034,1,0
26898,2,10844158,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215287,136034,1,0
26898,2,10844159,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215288,136034,1,0
26898,2,10844160,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215292,136034,1,0
26898,2,10844161,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215290,136034,1,0
26898,2,10844162,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215291,136034,1,0
26898,2,10844163,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215293,136034,1,0
26898,2,10844164,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215287,136034,1,0
26898,2,10844165,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215288,136034,1,0
26898,2,10844166,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215292,136034,1,0
26898,2,10844167,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215290,136034,1,0
26898,2,10844168,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215291,136034,1,0
26898,2,10844169,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215293,136034,1,0
26898,2,10844170,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215287,136034,1,0
26898,2,10843961,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215288,136034,1,0
26898,2,10843962,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215292,136034,1,0
26898,2,10843963,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215291,136034,1,0
26898,2,10843964,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215293,136034,1,0
26898,2,10843946,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215287,136034,1,0
26898,2,10843917,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215288,136034,1,0
26898,2,10843918,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215292,136034,1,0
26898,2,10843919,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215291,136034,1,0
26898,2,10843920,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215293,136034,1,0
26898,2,10843921,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215287,136034,1,0
26898,2,10843922,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215288,136034,1,0
26898,2,10843923,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215292,136034,1,0
26898,2,10843924,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215291,136034,1,0
26898,2,10843925,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215293,136034,1,0
26898,2,10843926,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215287,136034,1,0
26898,2,10843927,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215288,136034,1,0
26898,2,10843928,BLUE WESTBOUND TO H E HOLMES STATION,,1,1215292,136034,1,0
26899,2,10843626,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215310,136044,1,0
26899,2,10843627,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215311,136044,1,0
26899,2,10843628,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215313,136044,1,0
26899,2,10843629,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215315,136044,1,0
26899,2,10843630,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215308,136044,1,0
26899,2,10843631,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215309,136044,1,0
26899,2,10843632,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215312,136044,1,0
26899,2,10843633,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215314,136044,1,0
26899,2,10843634,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215316,136044,1,0
26899,2,10843635,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215310,136044,1,0
26899,2,10843636,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215311,136044,1,0
26899,2,10843637,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215313,136044,1,0
26899,2,10843638,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215315,136044,1,0
26899,2,10843639,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215308,136044,1,0
26899,2,10843640,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215309,136044,1,0
26899,2,10843641,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215312,136044,1,0
26899,2,10843642,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215314,136044,1,0
26899,2,10843643,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215316,136044,1,0
26899,2,10843644,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215310,136044,1,0
26899,2,10843645,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215311,136044,1,0
26899,2,10843646,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215313,136044,1,0
26899,2,10843647,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215315,136044,1,0
26899,2,10843648,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215308,136044,1,0
26899,2,10843649,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215309,136044,1,0
26899,2,10843650,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215312,136044,1,0
26899,2,10843651,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215314,136044,1,0
26899,2,10843652,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215316,136044,1,0
26899,2,10843653,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215310,136044,1,0
26899,2,10843654,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215311,136044,1,0
26899,2,10843655,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215313,136044,1,0
26899,2,10843656,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215315,136044,1,0
26899,2,10843657,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215308,136044,1,0
26899,2,10843658,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215309,136044,1,0
26899,2,10843659,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215312,136044,1,0
26899,2,10843660,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215314,136044,1,0
26899,2,10843661,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215316,136044,1,0
26899,2,10843662,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215310,136044,1,0
26899,2,10843663,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215311,136044,1,0
26899,2,10843664,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215313,136044,1,0
26899,2,10843665,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215315,136044,1,0
26899,2,10843666,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215308,136044,1,0
26899,2,10843667,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215309,136044,1,0
26899,2,10843668,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215312,136044,1,0
26899,2,10843669,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215314,136044,1,0
26899,2,10843670,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215316,136044,1,0
26899,2,10843671,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215310,136044,1,0
26899,2,10843672,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215311,136044,1,0
26899,2,10843673,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215313,136044,1,0
26899,2,10843674,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215315,136044,1,0
26899,2,10843675,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215308,136044,1,0
26899,2,10843676,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215309,136044,1,0
26899,2,10843677,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215312,136044,1,0
26899,2,10844219,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215314,136044,1,0
26899,2,10844220,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215316,136044,1,0
26899,2,10844221,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215311,136044,1,0
26899,2,10844222,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215313,136044,1,0
26899,2,10844223,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215315,136044,1,0
26899,2,10844224,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215309,136044,1,0
26899,2,10844225,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215312,136044,1,0
26899,2,10844226,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215314,136044,1,0
26899,2,10844227,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215316,136044,1,0
26899,2,10844228,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215311,136044,1,0
26899,2,10844229,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215313,136044,1,0
26899,2,10844230,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215315,136044,1,0
26899,2,10844231,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215309,136044,1,0
26899,2,10844232,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215312,136044,1,0
26899,2,10844233,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215314,136044,1,0
26899,2,10844234,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215316,136044,1,0
26899,2,10844235,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215311,136044,1,0
26899,2,10844236,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215313,136044,1,0
26899,2,10844237,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215315,136044,1,0
26899,2,10843704,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215309,136044,1,0
26899,2,10843705,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215312,136044,1,0
26899,2,10843706,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215316,136044,1,0
26899,2,10843707,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215311,136044,1,0
26899,2,10843708,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215313,136044,1,0
26899,2,10843709,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215315,136044,1,0
26899,2,10843680,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215309,136044,1,0
26899,2,10843681,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215312,136044,1,0
26899,2,10843682,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215316,136044,1,0
26899,2,10843683,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215311,136044,1,0
26899,2,10843684,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215313,136044,1,0
26899,2,10843685,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215315,136044,1,0
26899,2,10843686,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215309,136044,1,0
26899,2,10843687,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215312,136044,1,0
26899,2,10843688,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215316,136044,1,0
26899,2,10843689,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1215311,136044,1,0
26899,2,10843710,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1215308,136050,1,0
26899,2,10843711,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1215309,136050,1,0
26899,2,10843712,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1215312,136050,1,0
26899,2,10843713,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1215314,136050,1,0
26899,2,10843714,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1215316,136050,1,0
26899,2,10843715,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1215310,136050,1,0
26899,2,10843716,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1215311,136050,1,0
26899,2,10843717,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1215313,136050,1,0
26899,2,10843718,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1215315,136050,1,0
26899,2,10843719,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1215308,136050,1,0
26899,2,10843720,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1215309,136050,1,0
26899,2,10843721,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1215312,136050,1,0
26899,2,10843722,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1215314,136050,1,0
26899,2,10843723,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1215316,136050,1,0
26899,2,10843724,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1215310,136050,1,0
26899,2,10843725,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1215311,136050,1,0
26899,2,10843726,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1215313,136050,1,0
26899,2,10843727,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1215315,136050,1,0
26899,2,10843728,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1215308,136050,1,0
26899,2,10843729,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1215309,136050,1,0
26899,2,10843730,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1215312,136050,1,0
26899,2,10843731,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1215314,136050,1,0
26899,2,10843732,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1215316,136050,1,0
26899,2,10843733,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1215310,136050,1,0
