stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
60232,901662,NORTHEAST EXPY @ 1690,,33.837593,-84.325066,,,,,,0
60240,901782,BRIARCLIFF RD NE @ WOODLAKE DR NE,0 BRIARCLIFF & WOODLAKE,33.82708,-84.33121,,,,,,0
60242,901708,BRIARCLIFF RD NE @ DRUID VALLEY DR NE,0 BRIARCLIFF RD & DRUID VALLEY DR NE,33.825809,-84.33321,,,,,,1
60249,901710,BRIARCLIFF RD @ SOUTHLAND VISTA CT,0 BRIARCLIFF RD NE & SOUTHLAND VISTA CT NE,33.813897,-84.33396,,,,,,1
60258,901815,CHANTILLY DR NE @ 1680,,33.826399,-84.345126,,,,,,1
60268,901701,I-85 ACCESS RD @ CLIFF VALLEY WAY,0 I-85 N & CLIFF VALLEY WAY NE,33.8362,-84.3256,0,,,,,1
60270,901817,NORTHEAST EXPY NE @ 1777,,33.838306,-84.321274,,,,,,0
60283,901819,LAVISTA RD NE @ VISTA VALLEY DR NE,0 LAVISTA RD NE & VISTA VALLEY DR NE,33.814756,-84.336517,0,,,,,1
60284,901820,LAVISTA RD NE @ BRIARCLIFF RD NE,0 LAVISTA RD NE & BRIARCLIFF RD NE,33.81551,-84.335123,0,,,,,1
60294,901823,N DRUID HILLS RD NE @ DRUID OAKS DR,0 N DRUID HILLS RD NE & DRUID OAKS NE,33.822194,-84.316443,,,,,,1
60318,901927,CHANTILLY DR NE @ 1700,,33.825047,-84.347933,,,,,,1
60320,901928,LAVISTA RD @ 2133,,33.816787,-84.316092,,,,,,1
60340,901929,LAVISTA RD NE @ 1679,,33.81653,-84.33263,0,,,,,1
60342,901869,CHANTILLY DR @ EXECUTIVE PARK S,0 CHANTILLY DR NE & EXECUTIVE PARK SOUTH NE,33.826873,-84.343287,,,,,,1
60344,901870,EXECUTIVE PARK S @ EXECUTIVE PARK DR,0 EXECUTIVE PARK SOUTH NE & EXECUTIVE PARK DR NE,33.828192,-84.339042,0,,,,,0
60346,901871,WOODLAND HILLS DR @ COUNTRY LN,0 WOODLAND HILLS DR NE & COUNTRY LN NE,33.81326,-84.341706,,,,,,0
60348,901872,LAVISTA RD NE @ BERNADETTE LN NE,0 LAVISTA RD NE & BERNADETTE LN NE,33.814021,-84.338551,,,,,,0
60356,901873,N DRUID HILLS RD @ N CROSSING  DR,0 N DRUID HILLS RD NE & N CROSSING DR NE,33.823984,-84.319979,,,,,,1
60360,901875,CLAIRMONT RD @ CANNON FARM HILL RD,0 CLAIRMONT & CANNON FARM HILL,33.844006,-84.314696,,,,,,1
60364,901978,WOODLAND HILLS DR @ LAVISTA RD,0 WOODLAND HILLS & LAVISTA,33.814758,-84.340994,,,,,,0
60366,901979,BUFORD HWY NE @ 3160,,33.83907,-84.333328,0,,,,,0
60368,901980,BUFORD HWY NE @ 2750,,33.828955,-84.34575,0,,,,,1
61002,901877,CLAIRMONT RD @ AZALEA CIR,0 CLAIRMONT RD & AZALEA CIR,33.815166,-84.306717,0,,,,,0
61005,901878,CLAIRMONT RD @ LAVISTA RD,0 CLAIRMONT RD & LAVISTA RD,33.819726,-84.304071,0,,,,,0
61006,901879,CLAIRMONT RD NE @ PINE FOREST DR,0 CLAIRMONT RD NE & PINE FOREST DR NE,33.824558,-84.307132,0,,,,,0
61008,901880,CLAIRMONT RD NE @ BLACK FOX DR,0 CLAIRMONT RD NE & BLACK FOX DR NE,33.826553,-84.307814,0,,,,,1
61010,902029,CLAIRMONT RD NE @ COUNCIL BLUFF DR,0 CLAIRMONT RD NE & COUNCIL BLUFF DR,33.830377,-84.309255,0,,,,,0
61012,902030,CLAIRMONT RD NE @ AUDUBON DR,0 CLAIRMONT RD NE & AUDUBON DR NE,33.833962,-84.310488,0,,,,,0
61014,902031,N DRUID HILLS RD NE @ 2941,,33.815633,-84.310494,0,,,,,1
61016,902032,N DRUID HILLS RD NE @ 2960,,33.81547,-84.31006,0,,,,,0
61040,902038,LAVISTA RD @ WINSTON PL,0 LAVISTA RD & WINSTON PL,33.821377,-84.30134,,,,,,0
61048,902040,LAVISTA RD @ OAK GROVE DR,0 LAVISTA RD & OAK GROVE DR,33.824337,-84.294237,0,,,,,1
61050,902089,LAVISTA RD @ LEAFMORE PL,0 LAVISTA RD & LEAFMORE PL,33.824874,-84.290121,,,,,,0
61052,902090,LAVISTA RD @ LAVISTA DR,0 LAVISTA RD & LAVISTA DR,33.824944,-84.285758,,,,,,0
61054,902091,LAVISTA RD @ OAKRIDGE CIR,0 LAVISTA RD & OAKRIDGE CIR,33.825209,-84.284712,0,,,,,0
61056,902092,LAVISTA RD @ RICHARD STOKES DR,0 LAVISTA RD & RICHARD STOKES DR,33.826574,-84.282602,0,,,,,0
61058,902157,LAVISTA RD @ PANGBORN RD,0 LAVISTA RD & PANGBORN RD,33.828783,-84.28052,0,,,,,1
61062,902200,LAVISTA RD @ HARTLAND DR,0 LAVISTA RD & HARTLAND DR,33.829009,-84.280436,0,,,,,0
61066,902093,LAVISTA RD @ OAKRIDGE CIR,0 LAVISTA & OAKRIDGE,33.825424,-84.284325,,,,,,0
61068,902094,LAVISTA RD @ LAVISTA DR,0 LAVISTA RD & LAVISTA DR,33.825015,-84.285812,,,,,,0
61070,902095,LAVISTA RD @ LEAFMORE PL,0 LAVISTA RD & LEAFMORE PL,33.825071,-84.290447,,,,,,1
61074,902202,LAVISTA RD @ BRIANWOOD RD,0 LAVISTA RD & BRIANWOOD RD,33.823354,-84.296944,,,,,,0
61076,902203,LAVISTA RD @ SAGAMORE DR,0 LAVISTA & SAGAMORE,33.82267,-84.298836,,,,,,1
61080,902205,LAVISTA RD @ WINSTON PL,0 LAVISTA RD & WINSTON PL,33.821198,-84.30158,,,,,,1
61082,902097,LAVISTA RD @ CLAIRMONT RD,0 LAVISTA RD & CLAIRMONT RD,33.820124,-84.30392,,,,,,0
61084,902098,LAVISTA RD @ 2396,,33.82016,-84.306564,,,,,,0
61088,902099,LAVISTA RD @ 2284,2284 LAVISTA RD NE,33.819017,-84.310717,0,,,,,0
61101,902101,CLAIRMONT RD NE @ MT BRIAN RD,0 CLAIRMONT RD NE & MT BRIAN RD,33.832523,-84.310124,0,,,,,0
61116,901985,LAVISTA RD @ NALLEY CIR,0 LAVISTA RD & NALLEY CIR,33.822522,-84.298914,,,,,,0
61118,901881,LAVISTA RD @ BRIANWOOD RD,0 LAVISTA RD & BRIANWOOD RD,33.82322,-84.297053,,,,,,0
61172,901917,CLAIRMONT RD @ AZALEA CIR,0 CLAIRMONT & AZALEA,33.815445,-84.3063,,,,,,0
61174,901918,CLAIRMONT RD @ TRAILMARK DR,0 CLAIRMONT & TRAILMARK,33.817947,-84.305008,,,,,,0
61176,901986,CLAIRMONT RD @ LAVISTA RD,0 CLAIRMONT & LAVISTA,33.819864,-84.303888,0,,,,,0
61178,901987,CLAIRMONT RD @ PINE FOREST DR,0 CLAIRMONT RD NE & PINE FOREST DR NE,33.824555,-84.306965,,,,,,0
61180,901988,CLAIRMONT RD @ BLACK FOX DR,0 CLAIRMONT & BLACK FOX,33.825638,-84.307281,,,,,,0
61182,901989,CLAIRMONT RD @ COUNCIL BLUFF DR,0 CLAIRMONT RD NE & COUNCIL BLUFF DR NE,33.830642,-84.309216,,,,,,0
61184,901919,CLAIRMONT RD @ BRIARCLIFF RD,0 CLAIRMONT & BRIARCLIFF,33.837077,-84.311693,0,,,,,1
61190,901922,LAVISTA RD @ CLAIRMONT RD,0 LAVISTA RD NE & CLAIRMONT RD,33.820053,-84.304007,,,,,,0
61192,901965,CLAIRMONT RD @ AUDUBON DR,0 CLAIRMONT & AUDUBON,33.833477,-84.310101,0,,,,,1
61200,901966,LAVISTA RD @ AMANDA CIR,0 LAVISTA RD NE & N AMANDA CIR NE,33.82008,-84.308478,,,,,,1
61202,901967,CLAIRMONT RD NE @ GRACE ARBOR CT,0 CLAIRMONT RD NE & GRACE ARBOR CT NE,33.829342,-84.308673,0,,,,,1
61204,901968,CLAIRMONT RD @ WILANDREW DR,0 CLAIRMONT RD & WILANDREW DR,33.817999,-84.305177,0,,,,,0
61206,902074,LAVISTA RD @ 2405,2405 LAVISTA RD NE,33.820062,-84.306368,,,,,,0
61210,902076,LAVISTA RD @ OAK GROVE RD,0 LAVISTA RD & OAK GROVE RD,33.824463,-84.29424,0,,,,,1
61220,901970,LAVISTA RD @ AMANDA CIR,0 LAVISTA RD NE & AMANDA CIR,33.820152,-84.308772,,,,,,1
62002,902079,LAWRENCEVILLE HWY @ VALLEY BROOK RD,0 LAWRENCEVILLE HWY & N VALLEY BROOK RD,33.815118,-84.268921,,,,,,1
62004,902080,LAWRENCEVILLE HWY @ ROBINWOOD RD,0 LAWRENCEVILLE & ROBINWOOD,33.816444,-84.267929,,,,,,1
62005,902298,LAWRENCEVILLE HWY @ 2505,2505 LAWRENCEVILLE & MCLENDON,33.819898,-84.264734,,,,,,1
62006,902299,LAWRENCEVILLE HWY @ HARCOURT DR,0 LAWRENCEVILLE & HARCOURT,33.817425,-84.267456,,,,,,1
62007,902300,LAWRENCEVILLE HWY @ MCLENDON DR,0 LAWRENCEVILLE & MCLENDON,33.822409,-84.262947,,,,,,1
62010,902191,LAWRENCEVILLE HWY @ LINKWOOD,0 LAWRENCEVILLE HWY & LINKWOOD LN,33.825342,-84.257488,,,,,,1
62012,902192,LAWRENCEVILLE HWY @ MONTREAL RD W,0 LAWRENCEVILLE HWY & MONTREAL RD,33.826245,-84.25518,,,,,,1
62014,902193,LAWRENCEVILLE HWY @ MONTREAL RD E,0 LAWRENCEVILLE HWY & MONTREAL RD,33.828086,-84.250489,,,,,,1
62016,902194,LAWRENCEVILLE HWY @ LEE WAY,,33.829052,-84.249204,0,,,,,1
62018,902301,LAWRENCEVILLE HWY @ LOVELY LN,0 LAWRENCEVILLE HWY & LOVELY LN,33.831627,-84.246122,,,,,,1
62020,902302,LAWRENCEVILLE HWY @ SAINT LAWRENCE CV,0 LAWRENCEVILLE HWY & ST LAWRENCE CV,33.833514,-84.243562,,,,,,1
62022,902303,LAWRENCEVILLE HWY @ SAINT LAWRENCE CV,0 LAWRENCEVILLE HWY & ST LAWRENCE CV,33.833675,-84.243584,,,,,,1
62024,902304,LAWRENCEVILLE HWY @ LOVELY LN,0 LAWRENCEVILLE HWY & LOVELY LN,33.831753,-84.246176,,,,,,1
62026,902195,LAWRENCEVILLE @ LEE WAY,0 LAWRENCEVILLE HWY & LEE WAY,33.830203,-84.248458,0,,,,,1
62028,902196,LAWRENCEVILLE HWY @ MONTREAL RD E,0 LAWRENCEVILLE HWY & MONTREAL RD,33.828721,-84.250096,,,,,,1
62030,902197,LAWRENCEVILLE HWY @ MONTREAL RD W,0 LAWRENCEVILLE HWY & MONTREAL RD,33.826303,-84.255882,0,,,,,1
62034,901526,LAWRENCEVILLE HWY @ FRAZIER RD,0 LAWRENCEVILLE & FRAZIER,33.822356,-84.263277,0,,,,,1
62035,901527,LAWRENCEVILLE HWY @ 2514,,33.820017,-84.265033,,,,,,1
62036,901636,LAWRENCEVILLE @ HARCOURT DR,0 LAWRENCEVILLE HWY & HARCOURT DR,33.817982,-84.267352,,,,,,1
62038,901637,LAWRENCEVILLE @ ROBINWOOD RD,0 LAWRENCEVILLE & ROBINWOOD,33.816826,-84.268295,,,,,,1
62040,901638,LAWRENCEVILLE HWY @ VALLEY BROOK RD,0 LAWRENCEVILLE & VALLEY BROOK,33.815258,-84.269211,,,,,,1
62042,901639,MONTREAL RD @ NOBLE VINES DR,0 MONTREAL RD & NOBLE VINES DR,33.81531,-84.244343,0,,,,,1
62044,901528,MONTREAL RD @ CLARKSTON INDUSTRIAL BLVD,0 MONTREAL & CLARKSTON INDUSTRIAL,33.817463,-84.245651,0,,,,,0
62046,901529,MONTREAL RD @ JUNEAU CT,0 MONTREAL RD & JUNEAU CT,33.818919,-84.247418,,,,,,0
62048,901530,MONTREAL RD @ CANADIAN WAY,0 MONTREAL RD & CANADIAN WAY,33.823683,-84.25095,,,,,,0
62049,901531,MONTREAL RD @ ALCAN WAY,0 MONTREAL RD & ALCAN WAY,33.822241,-84.250353,,,,,,0
62050,901640,MONTREAL RD @ 1215,1215 MONTREAL RD & JUNEAU CT,33.820083,-84.248897,,,,,,0
62054,901641,MONTREAL RD @ KENNERSLY CLOSE,0 MONTREAL & KENNERSLY CLOSE,33.831478,-84.258522,,,,,,1
62056,901642,MONTREAL RD @ MONTREAL CIR N,0 MONTREAL RD & MONTREAL CIR,33.835378,-84.256795,0,,,,,0
62060,901643,MONTREAL RD @ MONTREAL CIR S,0 MONTREAL RD & MONTREAL CIR S,33.826753,-84.257081,0,,,,,1
62062,901532,MONTREAL RD @ WINDFIELD CIR,0 MONTREAL & WINDFIELD,33.828578,-84.258745,0,,,,,1
62066,902503,MONTREAL RD @ SIMPSON DR,0 MONTREAL RD & SIMPSON DR,33.834462,-84.257012,,,,,,0
62067,902496,MONTREAL RD @ KENNERSLY CLOSE,0 MONTREAL RD & KENNERSLY CLOS,33.831322,-84.258723,,,,,,1
62069,902472,MONTREAL RD @ 1860,,33.837229,-84.256734,0,,,,,0
62070,902473,MONTREAL RD @ 1846,,33.836933,-84.256912,,,,,,1
62071,902474,MONTREAL RD @ MONTREAL INDUSTRIAL WAY,0 MONTREAL RD & MONTREAL INDUSTRIAL WAY,33.840064,-84.256729,0,,,,,1
62072,902497,MONTREAL RD @ MONTREAL INDUSTRIAL WAY,0 MONTREAL RD & MONTREAL INDUSTRIAL WAY,33.839973,-84.256904,0,,,,,1
62074,902498,MONTREAL RD @ LAVISTA RD,0 MONTREAL RD & LAVISTA RD,33.843117,-84.256841,,,,,,0
62076,902499,MONTREAL RD @ 1468,,33.826314,-84.250338,0,,,,,1
62078,902500,MONTREAL RD @ 1200,,33.820245,-84.249354,,,,,,1
62079,902475,MONTREAL RD @ ALCAN WAY,0 MONTREAL & ALCAN,33.822153,-84.250457,,,,,,0
62080,902476,MONTREAL RD @ JUNEAU CT,0 MONTREAL RD & JUNEAU CT,33.818883,-84.247592,,,,,,1
62082,902477,MONTREAL RD @ CLARKSTON INDUSTRIAL BLVD,0 MONTREAL RD & CLARKSTON INDUSTRIAL BLVD,33.817459,-84.245831,,,,,,1
62084,902478,MONTREAL RD @ NOBLE VINES DR,,33.815194,-84.244463,,,,,,0
62088,902501,LAVISTA RD @ LAVISTA WAY,0 LAVISTA RD & LAVISTA WAY,33.835284,-84.271017,,,,,,1
62090,902502,LAVISTA RD @ CEDAR CANYON DR,0 LAVISTA RD & CEDAR CANYON DR NE,33.837306,-84.269775,,,,,,1
62092,902557,LAVISTA RD @ BRIARLAKE CIR,0 LAVISTA RD & BRIARLAKE CIR,33.838747,-84.26849,,,,,,1
62094,902558,LAVISTA RD @ CHESTERFIELD DR,0 LAVISTA RD & CHESTERFIELD DR NE,33.840079,-84.266552,,,,,,1
62096,902532,LAVISTA RD @ HUDSON RD,0 LAVISTA RD & HUDSON RD,33.840767,-84.263471,,,,,,1
62098,902533,LAVISTA RD @ HAROBI DR,0 LAVISTA RD & HAROBI DR,33.841061,-84.260631,,,,,,1
62100,902534,LAVISTA RD @ 3825,,33.842599,-84.259106,,,,,,1
62104,902535,LAVISTA RD @ HAROBI DR,0 LAVISTA RD & HAROBI DR,33.841159,-84.260598,,,,,,1
62108,902560,LAVISTA RD @ CHESTERFIELD DR,0 LAVISTA RD & CHESTERFIELD DR NE,33.840151,-84.266563,,,,,,1
62110,902561,LAVISTA RD @ CEDAR CANYON DR,0 LAVISTA RD & CEDAR CANYON DR NE,33.837378,-84.269808,,,,,,1
62112,902562,LAVISTA RD @ FRAZIER RD,0 LAVISTA RD & FRAZIER RD,33.834237,-84.271889,0,,,,,1
62116,902537,MONTREAL RD @ SIMPSON DR,0 MONTREAL RD & SIMPSON DR,33.834239,-84.256947,,,,,,0
62220,902539,LAVISTA RD @ BONANZA DR,0 LAVISTA RD & BONANZA DR,33.833672,-84.272451,0,,,,,1
62222,902563,LAVISTA RD @ HOLLIDON RD,0 LAVISTA RD & HOLLIDON RD,33.840839,-84.264255,,,,,,1
62224,902564,LAVISTA RD @ BRIARLAKE RD,0 LAVISTA RD & BRIARLAKE RD,33.83923,-84.26812,,,,,,0
62226,902612,LAVISTA RD @ LAVISTA WAY,0 LAVISTA RD & LAVISTA WAY,33.835338,-84.271093,,,,,,0
62230,902614,MONTREAL RD @ CANADIAN WAY,0 MONTREAL RD & CANADIAN WAY,33.823763,-84.251113,,,,,,0
62232,902615,MONTREAL RD @ 1475,,33.827139,-84.24972,0,,,,,1
62234,902590,LAVISTA RD @ RESERVE WAY,LAVISTA RD & RESERVE CIR,33.831053,-84.275808,,,,,,0
63002,902591,LAWRENCEVILLE HWY @ TERRI LYNN CT,0 LAWRENCEVILLE HWY & TERRI LYNN CT,33.834989,-84.241852,,,,,,0
63004,902592,LAWRENCEVILLE HWY @ COOLEDGE RD,0 LAWRENCEVILLE HWY & COOLEDGE RD,33.837457,-84.237975,0,,,,,1
63006,902616,LAWRENCEVILLE HWY @ HEBRON HILLS DR,0 LAWRENCEVILLE & HEBRON HILLS,33.840815,-84.234365,,,,,,1
63008,902617,LAWRENCEVILLE HWY @ STEEL DR,0 LAWRENCEVILLE & STEEL,33.842332,-84.233226,,,,,,1
63010,902618,LAWRENCEVILLE HWY @ STEEL DR,0 LAWRENCEVILLE HWY & STEEL DR,33.84243,-84.23342,0,,,,,1
63012,902619,LAWRENCEVILLE HWY @ HEBRON HILLS DR,0 LAWRENCEVILLE & HEBRON HILLS,33.840659,-84.234666,0,,,,,1
63014,902593,LAWRENCEVILLE HWY @ NORTHLAKE PKWY,0 LAWRENCEVILLE HWY & NORTHLAKE PKY,33.837133,-84.238933,0,,,,,1
63016,902594,LAWRENCEVILLE HWY @ TERRI LYNN CT,0 LAWRENCEVILLE HWY & TERRI LYNN CT,33.835177,-84.241841,,,,,,1
63018,902595,IDLEWOOD RD @ FELLOWSHIP RD,0 IDLEWOOD RD NE & GLYNBROOK DR NE,33.842637,-84.213379,0,,,,,1
63020,902596,IDLEWOOD RD @ ELMDALE DR,0 IDLEWOOD & ELMDALE,33.840799,-84.213382,0,,,,,1
63023,902433,IDLEWOOD RD @ BROWNING CHASE DR,0 IDLEWOOD RD & BROWNING CHASE DR,33.837659,-84.21339,0,,,,,0
63024,902440,IDLEWOOD RD @ DUESENBERG DR,0 N IDLEWOOD RD NE & N SENTRY DR NE,33.835638,-84.213498,,,,,,1
63025,902441,SARR PKWY @ IDLEWOOD RD,0 SARR & IDLEWOOD,33.8339,-84.21359,,,,,,1
63026,902442,SARR PKWY @ 4401,4401 N SARR PKY NE,33.834102,-84.210847,,,,,,0
63028,902443,SARR PKWY @ GREER CIR,0 SARR & GREER,33.83424,-84.208427,0,,,,,0
63030,902434,E PONCE DE LEON AVE @ 4352,,33.815046,-84.235976,0,,,,,0
63032,902435,E PONCE DE LEON AVE @ COBBLE MILL LN,0 E PONCE DE LEON AVE & COBBLE MILL LN,33.815969,-84.235333,0,,,,,1
63034,902436,E PONCE DE LEON AVE @ CHURCH ST,0 PONCE DE LEON & CHURCH,33.817669,-84.233795,,,,,,0
63038,902444,E PONCE DE LEON AVE @ BROCKETT RD,0 PONCE DE LEON & BROCKETT,33.818835,-84.231309,0,,,,,0
63040,902445,E PONCE DE LEON AVE @ BROCKETT RD,0 E PONCE DE LEON AVE & BROCKETT RD,33.81901,-84.22957,0,,,,,0
63042,902446,E PONCE DE LEON AVE @ COUNTRY ADDRESS,0 E PONCE DE LEON AVE & COUNTRY ADDRESS,33.818814,-84.226659,,,,,,0
63044,902447,E PONCE DE LEON AVE @ IDLEWOOD RD,0 PONCE DE LEON & IDLEWOOD,33.818283,-84.223106,,,,,,0
63048,902439,E PONCE DE LEON AVE @ RAYS RD,0 E PONCE DE LEON AVE & RAYS RD,33.817704,-84.216977,,,,,,0
63052,901882,E PONCE DE LEON AVE @ ORCHARD PARK DR,0 E PONCE DE LEON AVE & ORCHARD PARK DR,33.818264,-84.212754,,,,,,0
63054,901883,E PONCE DE LEON AVE @ HAMBRICK RD,0 E PONCE DE LEON AVE & HAMBRICK RD,33.81901,-84.21104,0,,,,,1
63058,901889,E PONCE DE LEON AVE @ 5130,,33.820873,-84.208181,,,,,,0
63060,901890,E PONCE DE LEON AVE @ ROADHAVEN DR,0 PONCE DE LEON & ROADHAVEN,33.824036,-84.203201,0,,,,,0
63064,901891,E PONCE DE LEON AVE @ HAMBRICK RD,0 E PONCE DE LEON AVE & HAMBRICK RD,33.81902,-84.21132,0,,,,,1
63066,901892,E PONCE DE LEON AVE @ ORCHARD PARK DR,0 E PONCE DE LEON AVE & ORCHARD PARK DR,33.81821,-84.21332,0,,,,,1
63070,901886,E PONCE DE LEON AVE @ RAYS RD,0 PONCE DE LEON & RAYS,33.81786,-84.21729,0,,,,,1
63074,901888,E PONCE DE LEON AVE @ IDLEWOOD RD,0 E PONCE DE LEON AVE & IDLEWOOD RD,33.818454,-84.222435,0,,,,,0
63076,901893,E PONCE DE LEON AVE @ COUNTRY ADDRESS,0 E PONCE DE LEON AVE & COUNTRY ADDRESS,33.81891,-84.22654,0,,,,,1
63078,901894,E PONCE DE LEON AVE @ 4600,,33.81913,-84.22941,0,,,,,1
63080,901895,E PONCE DE LEON AVE @ BROCKETT RD,0 E PONCE DE LEON AVE & BROCKETT RD,33.818619,-84.232439,0,,,,,1
63082,902112,E PONCE DE LEON AVE @ WETHERBURN DR,0 E PONCE DE LEON AVE & WETHERBURN DR,33.81762,-84.23412,0,,,,,1
63084,901995,E PONCE DE LEON AVE @ COBBLE MILL,0 E PONCE DE LEON AVE & COBBLE MILL LN,33.81619,-84.23529,0,,,,,0
63086,901996,E PONCE DE LEON AVE @ 4352,,33.814677,-84.236401,0,,,,,1
63088,901997,E PONCE DE LEON AVE @ W SMITH ST,,33.812666,-84.237754,0,,,,,1
63092,902105,E PONCE DE LEON AVE @ 4700,,33.818711,-84.224694,,,,,,1
63096,902107,E PONCE DE LEON AVE @ 4700,,33.818597,-84.22469,,,,,,0
64004,902113,GREER CIR @ 4478,4478 N GREER CIR NE,33.832497,-84.205446,0,,,,,0
64006,902114,GREER CIR @ ROADHAVEN DR,0 N GREER CIR NE & N ROADHAVEN DR NE,33.832434,-84.20352,0,,,,,0
64008,902115,MOUNTAIN IND BLVD @ GREER CIR,0 MOUNTAIN INDUSTRIAL BLVD & GREER CIR,33.831781,-84.197946,0,,,,,0
64010,902116,MOUNTAIN IND BLVD @ LEWIS RD,0 N MOUNTAIN INDUSTRIAL BLVD NE & LEWIS RD,33.829131,-84.196357,0,,,,,0
64012,902109,MOUNTAIN INDUSTRIAL BLVD @ E PONCE DE LEON AVE,0 MOUNTAIN INDUSTRIAL BLVD & E PONCE DE LEON AVE,33.826246,-84.195958,0,,,,,1
64014,902110,N HAIRSTON RD @ STONEGATE IND BLVD,0 HAIRSTON & STONEGATE INDUSTRIAL,33.822705,-84.195269,,,,,,1
64016,902111,N HAIRSTON RD @ SUMMIT LAKE DR,0 N HAIRSTON RD & SUMMIT LAKE DR,33.821091,-84.194449,0,,,,,1
64018,902327,N HAIRSTON RD @ WEATHERLY DR,0 N HAIRSTON RD & WEATHERLY DR,33.819005,-84.193778,0,,,,,1
64020,902219,N HAIRSTON RD @ CHATFIELD DR N,0 N HAIRSTON RD & CHATFIELD DR,33.817866,-84.193793,,,,,,0
64022,902220,N HAIRSTON RD @ CHATFIELD DR S,0 N HAIRSTON RD & CHATFIELD DR,33.815219,-84.193763,0,,,,,1
64024,902221,MOUNTAIN INDUSTRIAL BLVD @ LEWIS RD,0 N MOUNTAIN INDUSTRIAL BLVD & N HAIRSTON SQ,33.828638,-84.195988,0,,,,,1
64026,902222,MOUNTAIN INDUSTRIAL BLVD @ GREER CIR,0 MOUNTAIN INDUSTRIAL & GREER,33.832748,-84.198641,0,,,,,1
64028,902328,MOUNTAIN INDUSTRIAL BLVD @ HAMMERMILL RD (S),0 MOUNTAIN INDUSTRIAL & HAMMERMILL,33.837257,-84.200757,,,,,,1
64030,902329,MOUNTAIN INDUSTRIAL BLVD @ ROGER MARTEN WAY,0 MOUNTAIN INDUSTRIAL BLVD & HAMMERMILL RD,33.840836,-84.200798,0,,,,,1
64032,902330,MOUNTAIN INDUSTRIAL BLVD @ 2037,2037 N MOUNTAIN INDUSTRIAL BLVD NE,33.842915,-84.200807,,,,,,1
64034,902331,E PONCE DE LEON AVE @ KELTON DR,0 E PONCE DE LEON AVE & KELTON DR,33.825517,-84.199186,,,,,,0
64038,902336,E PONCE DE LEON AVE @ N HAIRSTON RD,,33.825836,-84.19628,0,,,,,1
64040,902337,E PONCE DE LEON AVE @ LITTON DR,0 PONCE DE LEON & LITTON,33.825008,-84.19339,,,,,,0
64042,901433,E PONCE DE LEON AVE @ STONE RIDGE DR,0 E PONCE DE LEON AVE & STONE RIDGE DR,33.823933,-84.190669,,,,,,0
64048,902332,E PONCE DE LEON AVE @ JULIETTE RD,0 E PONCE DE LEON AVE & JULIETTE RD,33.816001,-84.181837,,,,,,1
64054,901608,E PONCE DE LEON AVE @ JULIETTE RD,0 PONCE DE LEON & JULIETTE,33.816246,-84.181656,,,,,,0
64056,901609,E PONCE DE LEON AVE @ ROCK MTN BLVD,0 PONCE DE LEON & ROCK MOUNTAIN,33.81877,-84.1844,0,,,,,1
64060,901498,E PONCE DE LEON AVE @ 5650,,33.823045,-84.188735,0,,,,,1
64062,901499,E PONCE DE LEON AVE @ STONE RIDGE DR,0 E PONCE DE LEON AVE & E STONE RIDGE DR,33.823953,-84.190443,,,,,,1
64064,901500,E PONCE DE LEON AVE @ LITTON DR,0 PONCE DE LEON & LITTON,33.82523,-84.19348,0,,,,,1
64066,901501,E PONCE DE LEON AVE @ MOUNTAIN INDUSTRIAL BLVD,0 E PONCE DE LEON AVE & MOUNTAIN INDUSTRIAL BLVD,33.82572,-84.194977,0,,,,,1
64068,901610,E PONCE DE LEON AVE @ KELTON DR,0 PONCE DE LEON AVE & KELTON DR,33.825699,-84.198845,0,,,,,1
64070,901611,E PONCE DE LEON AVE @ ROADHAVEN DR,0 E PONCE DE LEON AVE & ROADHAVEN DR,33.823875,-84.203574,,,,,,1
64072,901612,E PONCE DE LEON AVE @ 5130,,33.820891,-84.208333,,,,,,1
64088,901613,N HAIRSTON RD @ WEATHERLY DR,0 N HAIRSTON RD & WEATHERLY DR,33.819145,-84.193451,,,,,,1
64094,901618,MOUNTAIN INDUSTRIAL BLVD @ E PONCE DE LEON AVE,0 MOUNTAIN INDUSTRIAL BLVD & E PONCE DE LEON AVE,33.826642,-84.195728,0,,,,,1
64098,901664,E PONCE DE LEON AVE @ 5650,,33.823051,-84.188972,0,,,,,0
64100,901731,E PONCE DE LEON AVE @ BEVERAGE DR,0 PONCE DE LEON & BEVERAGE,33.820843,-84.186472,,,,,,0
64102,901732,E PONCE DE LEON AVE @ BEVERAGE DR,0 E PONCE DE LEON AVE & E BEVERAGE DR,33.820713,-84.186221,,,,,,0
64108,901845,JULIETTE RD @ 1551,,33.826211,-84.176822,,,,,,1
64110,901846,JULIETTE RD @ STONE MILL DR,0 JULIETTE RD & TREE MOUNTAIN PKY,33.824286,-84.179569,,,,,,0
64112,901847,JULIETTE RD @ WOOD BEND DR (N),0 JULIETTE RD & WOOD BEND DR,33.823976,-84.179874,0,,,,,0
64114,901734,JULIETTE RD @ STONE MILL WAY,0 JULIETTE RD & STONE MILL WAY,33.818004,-84.180571,,,,,,0
64116,901735,JULIETTE RD @ WOOD BEND DR (S),0 JULIETTE RD & WOOD BEND DR,33.817504,-84.181018,0,,,,,0
